,fluxes,reduced_costs
ALATA_D2,0.0,249.6191156058091
SHCHD2,0.00010606383762563021,-697.6830402061169
CPPPGO,0.00010606383762563021,-652.1049476071857
GTHOr,0.012445140696467445,-34.099134572291405
DHORD5,0.0,14.10622807224516
GLYCTO2,0.0,-25.17741055006627
GLYCTO3,0.0,-11.152619632141988
GLYCTO4,0.0,-11.99439691432417
PFK_3,0.0,-7.689162909206061
TRPS2,0.0,14.086775971547013
G3PD5,0.0,18.182001270736272
EX_acgam_e,0.0,440.84253951193375
EX_cellb_e,0.0,18.405038563400097
EX_chol_e,-0.0,-2.0
LEUTAi,0.21428272120768074,-15.719094297137417
SHK3Dr,0.18126880597328507,-7.4377435890962005
G5SD,0.10513875168759501,-32.19061789575801
ALATA_L2,0.0,187.28978447645144
MAN6PI,0.0,23.44016074422835
APRAUR,0.00021212767525126918,-598.91196101697
DB4PS,0.00042425535050253835,-327.2481230816665
RBFK,0.00010606383762563898,-915.7527859263937
ACP1_FMN,0.0,1880.4116732358825
RBFSb,0.00021212767525126918,-5552.8700108221965
EX_pi_e,0.0,2.0
EX_h_e,10.992744394602862,-2.0
DMATT,0.00013222308008934563,-636.515250651659
GRTT,0.00013222308008934563,-636.5152506516579
UPP3S,0.00021212767525126042,-67.81496593025804
UPPDC1,0.00010606383762563021,-116.72188943340007
TMDPP,0.0,-28.402908347158814
EX_ade_e,0.0,1669.847791553664
EX_4abut_e,0.0,381.9467435408428
EX_ac_e,6.622322134302093,-2.0
EX_akg_e,0.0,259.13410301245864
EX_ala__L_e,0.0,74.94202420549215
EX_arg__L_e,0.0,1170.5111625532115
EX_asp__L_e,0.0,149.43334903839911
EX_cytd_e,0.0,817.8415722198663
EX_dcyt_e,0.0,823.5797293493688
EX_fum_e,0.0,74.61491078991148
EX_glu__L_e,0.0,300.1344894480494
EX_gua_e,0.0,2089.8917099228656
HCO3E,0.2499986483772743,-14.36589026950503
IMPC,0.0,57.47704549135941
IMPD,0.0,-116.26143688021693
ECOAH4,0.16926456741797882,-17.784201837392175
GLUTRS,0.0016970214020100834,-1417.72583301179
TMPPP,0.00010606383762563021,-2726.578449045948
URIK1,0.0,-12.686637527881203
URIK2,0.0,18.867939407930958
CYTDK1,0.0,-22.795799012993257
CYTDK2,0.0,-1.6391857579465352
XPPT,0.11568473138119639,-57.42120258480281
HXPRT,0.0,273.6338422344247
NDPK5,0.0,-22.378686407142823
DHORTS,0.0,73.83690245500111
OMPDC,0.15733357474157106,-7.1989562940720475
CS,0.5113856040555007,-25.52029191159609
ICDHyr,0.5113856040555007,-21.697208334449442
ACALD,0.0,-2.819476551951084
ACS,0.0,79.65542025111142
PPA,1.781427289366107,-2.7558583288604765
PPCK,0.0,89.08288760815611
ME1,0.0,69.91330860852345
ALAR,0.01982490080677811,-7.8102383754430065
ALATA_L,0.0,46.039953112201644
XYLK,0.0,-38.16626497621314
RBK,0.11568473138119639,-11.27450570031516
GLYK,0.0,11.890992290950223
PPM,0.0,27.70776157641549
ASPTA,0.0,74.94600826184426
FBP,0.0,45.084102937982166
GLGC,0.0,-90.17423776716853
PYK,0.042550340028442823,-6.0462721372280726
A5PISO,0.018507426231787104,-22.887080842670443
EX_met__L_e,0.0,3061.2237370131734
EX_metsox_S__L_e,0.0,2879.929288454221
IPPMIb,0.0,38.53488707591721
ACHBS,0.1381821555225862,-20.18601540154549
ACLS,0.4158686973686525,-7.057037637553609
PSCVT,0.18126880597328507,-7.197024144043851
ANS,0.027035814897550216,-113.23177099495695
ANPRT,0.027035814897550216,-55.85865582228229
CHORM,0.1538087357252323,-7.8221346211695675
CHORS,0.18126880597328507,-10.825024084029735
IGPS,0.027035814897550216,-25.43582816191281
EX_crn_e,0.0,2.0
EX_fe3_e,0.0,2.0
EX_glcn_e,0.0,10.769477313852626
EX_gln__L_e,0.0,408.24817805895395
EX_glyc_e,0.0,24.35411371719283
EX_man_e,0.0,42.6219713177513
EX_mn2_e,0.0,2.0
EX_rib__D_e,-0.0,-2.0
EX_sbt__D_e,0.0,108.82761091825867
ECOAH6,0.13224971495440463,-19.9516047287907
ENO,11.844760909720687,-11.007811677613823
FBA,3.3663883959922263,-19.82139870416576
MGSA,0.0,-87.73705536970428
PPS,0.0,60.76924087773502
PGI,7.0648773477275135,-6.103642037147878
PGK,0.0,10.930121908381096
EDA,0.0,4.3782402721050815
PGL,2.935122652272487,-2.46718876656805
RPE,1.5877580512198466,-3.0541631889403575
TALA,0.8845134285965658,-8.086298138083606
TKT1,0.8845134285965658,-5.403834962924371
G6PDA,0.0,431.7732807754835
ALCD2x,0.0,-20.44713245753428
ALDD2y,0.0,61.57600326994762
RMI,0.0,-48.12367358174167
EX_ura_e,0.0,321.15899508586244
EX_val__L_e,0.0,601.6000362843727
EX_xan_e,0.0,1583.6403644853685
FMNAT,0.00010606383762563898,-915.7527859265101
NADDP,0.0,185.7273882760871
NMNAT,0.0,-24.463677992270277
HMPK1,0.0,-35.0148174116548
NDPK6,0.012445140696467445,-22.397994776574137
NDPK8,0.0,43.13719163009388
PYNP2r,0.0,170.10936271181447
DURIPP,0.0,193.61094218375277
PTRCTA,0.0,-25.433992443766698
CYSDS,0.0,276.55676978932615
TRPAS2,0.0,277.16885153386556
NDP3,0.0,52.732335421327754
CDPPH,0.0,58.380467068063446
NDP7,0.0,62.02902470953168
EX_co2_e,11.507188251913734,-2.0
PMDPHT,0.00021212767525126918,-26.40689872185112
ILETA,0.0,239.22968083812316
VALTA,0.0,257.8795848859491
ORPT,0.0,80.66540963151812
RBFSa,0.00042425535050253835,-229517.21270352678
DHAD2,0.1381821555225862,-4.232432355524793
G1PP,0.0,60.36439892337083
PFL,0.0517777020423183,-16.681329816550715
FRD2,0.0,18.02332329765808
FRD3,0.0,8.083134980610712
POX,0.0,169.28133839354297
PTAr,6.345421320975118,-3.12231016447015
ACKr,0.0,8.198058212840085
EX_hxan_e,0.0,1600.0462545199816
EX_ile__L_e,0.0,2058.96544167495
EX_lac__L_e,0.0,23.923131663704908
EX_leu__L_e,0.0,646.9931471227753
EX_no3_e,0.0,46.46973183169462
