,fluxes,reduced_costs
EX_ser__L_e,0.0,44529.93142863956
EX_thm_e,0.0,1717483.5739761512
EX_trp__L_e,0.0,174269.0461905994
GLUTRR,0.002089708757247789,-1.999999999985448
GLCS1,0.0,-1.999999999998181
GLCP,0.0,-2.0
EX_din_e,0.0,157588.10863879367
EX_fmn_e,-0.0,-2.0
EX_gthox_e,-0.0,-2.0
HEMEOS,0.0,-2.0
ADMDC,0.0,-1.9999999999417923
AGMT,0.0,-1.9999999999986926
ARGDC,0.0,233747.07513952418
ARGSS,0.17323966724322812,-1.999999999992724
SPMS,0.0,484337.6349764487
KDOCT2,0.02279000761267544,-2.000000000007276
OAADC,0.0,9848.480643355288
MNNH,0.0,11190.968989287701
ALTRH,0.0,-2.0
UAGDP,0.05533979850191398,-1.999999999985448
UAGCVT,0.01627489544461927,-2.000000000014552
EX_acald_e,0.0,6944.576708222477
EX_melib_e,0.0,6677.216211434221
MACPD,0.0,-2.0
DMQMT,0.0,-2.0
ICHORS_copy1,0.0,-2.0
EX_sucr_e,-0.0,-2.0
EX_tre_e,0.0,6710.237455044289
EX_zn2_e,-0.00019971712057777354,2.0
DNMPPA,0.0003918203919839048,-2.0
HPPK2,0.0003918203919839048,-2.0
PTPATi,0.00039474879551165687,-2.0
HEX7,0.0,5502.078667732941
DXPRIi,0.001399191205455473,-1.999999999985448
OPHBDC,0.00013060679732799368,-2.0
OHPHM,0.0,-2.0
DHORD2,0.193740248978078,-2.0
INSK,0.0,6163.486661003646
ABTA,0.0,-2.0
SSALx,0.0,22200.264929531426
ASPT,0.0,1484.7079160857843
SERD_L,0.0,43526.484691396065
THRD,0.0,29859.368287421814
HEX4,0.0,-2.0
ACCOAC,0.19508204347439384,-2.0
NADK,0.00026179927536151837,-2.000000000029104
SUCBZS,0.0,-2.0
ICHORT,0.0,88427.73581425409
RBK_L1,0.0,148.69317963920514
NTD2,0.0,5634.760282840834
NTD4,0.0,5646.663855125642
NTD5,0.0,25121.503880673798
NTD6,0.0,-2.0
LGTHL,0.0,-2.0
PYDXPP,0.0,15378.433354988843
PDXPP,0.0,12755.52955036895
DXPS,0.0016604048001114466,-1.999999999998181
CDPMEK,0.001399191205455473,-2.0
MECDPS,0.001399191205455473,-2.0
DDGLK,0.0,-1.999999999994543
ICL,0.0,6596.257975366263
GLYCL,0.0,27036.8573958797
CMPN,0.0,62407.49744833751
HCYSMT,0.0,181498.53382747987
LACZ,0.0,-2.0
TRE6PH,0.0,-2.0
PPC,1.7334842815024085,-1.9999999999995453
ALDD4,0.0,-2.0
G3PT,0.0,-2.0
CINNDO,0.0,-2.000000000014552
DHPPD,0.0,-2.000000000014552
DHCIND,0.0,-2.000000000014552
CITL,0.0,13886.930164617454
GOFUCR,0.0,-2.0
PYDXK,0.0,-2.0
GTPCII2,0.0002612135946560013,-2.0
URIC,0.0,-2.0
SADT2,0.1449454323602012,-1.9999999997671694
PFK_2,0.0,785.3306095359028
PGLYCP,0.0,-2.0
GLXCL,0.0,16522.318782151233
TARTD,0.0,-2.0
GLCRAL,0.0,4652.095072339331
KAS14,0.0,142353.07319109325
EDTXS1,0.0,-2.0
EDTXS2,0.0,-2.0
EDTXS3,0.0,-1.9999999999417923
EDTXS4,0.0,-2.0
EX_tmao_e,-0.0,-2.0
NNDPR,0.0013341806471443007,-2.000000000003638
AACPS1,0.0,3965973.7505289507
SDPDS,0.21725767202699273,-2.0
DMSOR1,0.0,2761.576574303175
DKGLCNR2y,0.0,657.5078928228711
2DGULRy,0.0,150.86567337005542
RZ5PP,0.0,-2.0
NTD9,0.0,6125.217274747329
NTD10,0.0,18349.80256377315
ADPT,0.0,5573.180271513912
OCTDPS,0.00013060679732799368,-1.9999999999417923
EX_26dap__M_e,0.0,47086.39797590451
EX_acnam_e,0.0,85474.64715418727
EX_amp_e,0.0,186465.32283342708
EX_dha_e,1.0232525937681203e-10,-2.0
EX_fuc__L_e,-0.0,-2.0
EX_glyald_e,-0.0,-2.0
AACPS2,0.0,4025848.6700043418
AACPS3,0.0,3958336.802231262
AACPS4,0.08810277716795695,-2.0
EX_rmn_e,-0.0,-2.0
EX_ttdca_e,0.0,59589.582380511325
AMANK,0.0,-2.000000000007276
EX_glyclt_e,0.0,5065.609729183853
EX_g6p_e,0.0,9245.595007561107
EX_2ddglcn_e,0.0,1994.6871625748684
EX_galct__D_e,-0.0,-2.0
EX_idon__L_e,0.0,1411.7796453250733
EX_indole_e,0.0,160172.6423109352
EX_3hcinnm_e,0.0,65.34826042798782
EX_acmana_e,0.0,92287.7239683305
EX_galur_e,-0.0,-2.0
EX_but_e,0.0,8622.04925435589
EX_cbl1_e,-0.0,-2.0
ACNML,0.0,-2.0
CAT,0.0,3634.0034072906874
DMSOR2,0.0,2034.8916788725323
ACMAMUT,0.0,-2.000000000029104
DDGALK,0.0,-2.0000000000009095
AB6PGH,0.0,-2.0
AMALT1,0.0,-2.0
PACCOAL,0.0,-2.0
GP4GH,0.0,-2.0
ACGAMT,0.0,-2.0
AADDGT,0.0,-2.0
EX_gbbtn_e,0.0,65.34826042798782
EX_tma_e,-0.0,-2.0
GMHEPK,0.0,-1.999999999994543
EX_malttr_e,0.0,9209.437300349555
TRE6PS,0.0,14585.778793959542
UDCPDP,0.01627489544461927,-2.0000000000582077
TREH,0.0,4762.858931687842
EX_hdcea_e,0.0,93466.552493634
ACACCT,0.0,-2.0
BUTCT,0.0,-2.0
2DGULRx,0.0,434.5741699786522
G1PTT,0.0,-2.0
TDPGDH,0.0,-2.0
UDPGALM,0.0,-2.0
TDPDRE,0.0,-2.0
TDPDRR,0.0,-1.999999999985448
G3PD6,0.0,1185.663662844041
ALLTN,0.0,-2.0
UAPGR,0.01627489544461927,-1.999999999985448
AOBUTDs,0.0,-2.0
ADNUC,0.0,12138.823937643661
GMHEPPA,0.0,-2.0
S7PI,0.0,-2.0
TRPS3,0.033291848343115486,-2.0000000000045475
FADRx,1.1307350831951593,-2.0
GTPDPK,0.0,7549.521779653145
NADN,0.0,-2.000000000014552
FCLT,0.0001306067973279868,-2.0
HBZOPT,0.00013060679732799368,-1.9999999999745341
PNTK,0.00039474879551165687,-2.0
DPCOAK,0.00039474879551165687,-2.0
HETZK,0.0,-2.0
KDOPS,0.02279000761267544,-2.0
KDOPP,0.02279000761267544,-2.0
AST,0.0,-1.9999999999708962
SGDS,0.0,-2.0
CYNTAH,0.0,-2.0
GSPMDA,0.0,-2.0
GSPMDS,0.0,61844.68165513104
GUAD,0.0,20475.171490916528
TMAOR1,0.0,724.6848954307386
TMAOR2,0.0,-2.0
TRDR,0.0,4984.391039919312
FRUK,0.0,1074.6642368315704
RHCCE,0.00026238495606702844,-2.000000000001819
KG6PDC,0.0,-2.0
X5PL3E,0.0,-2.0
DOGULNR,0.0,411.9728671232943
BETALDHx,0.0,-2.0
BETALDHy,0.0,281.7084966086117
MLTG3,0.0,2900.835133123407
DKGLCNR1,0.0,-1.999999999985448
NADTRHD,0.0,1662.999078719366
FMNRx2,0.0,172.12791085605477
ACPS1,0.0,-2.0000000000436557
EX_nmn_e,0.0,104815.57616383191
EX_urea_e,-0.0,-2.0
GMPS2,0.0,21671.189780964847
AMPN,0.0,14659.451663815147
GSNK,0.0,-2.0
EX_f6p_e,0.0,9191.673903909916
ADCS,0.0003918203919839048,-2.0
ADCL,0.0003918203919839048,-2.0
DHAPT,0.0,98584.28848793132
EX_lac__D_e,0.0,414.65204090021416
DURIK1,0.0,4039.0990141155453
UPPRT,0.0,26652.876826294498
CTPS2,0.09401639525145775,-2.000000000010914
NTD1,0.0,8597.267924618853
NTD7,0.0,8569.40627449824
PAPPT3,0.01627489544461927,-2.0
UAGPT3,0.01627489544461927,-2.0
EX_ttdcea_e,0.0,70278.6139556866
AGMHE,0.0,-2.0
GMHEPAT,0.0,-2.0
EX_h2s_e,-0.0,-2.0
EX_gthrd_e,0.0,256055.21340430717
IDOND2,0.0,214.93311956684045
GLYCLTDx,0.0,908.9640822425403
HPYRRy,0.0,204.41401416780263
ACODA,0.17323966724322812,-2.0
ADA,0.0,31581.282188148714
DADA,0.0,34454.702550893395
ADD,0.0,31593.40852965448
ADSS,0.17529657788097602,-2.0
AGDC,0.0,72795.46105268167
ASNN,0.0,37206.16817611371
ASNS2,0.14118126246590967,-2.000000000003638
ASPCT,0.193740248978078,-2.0
DMPPS,0.00016281923613085947,-2.0000000004438334
IPDPS,0.0012363719693246136,-2.000000000014552
DHDPRy,0.21725767202699273,-1.999999999985448
HSK,0.3187368108280164,-1.999999999996362
THRS,0.3187368108280164,-2.0
HSST,0.09014270306523664,-2.000000000014552
PPNDH,0.10850613590569272,-2.0
DDPA,0.22321404480199547,-2.0
NMNDA,0.0,65767.66315819338
NNAM,0.0,-2.0
P5CD,0.0,37900.50572082246
SPMDAT1,0.0,-2.0
SPMDAT2,0.0,-2.0
TDPADGAT,0.0,-2.0
MALS,0.000261213594655918,-2.0000000000027285
TRE6PP,0.0,-2.0
EX_met__D_e,-0.0,-2.0
EX_tartr__L_e,0.0,8258.323078852145
EX_taur_e,0.0,130763.59578997514
EX_maltpt_e,0.0,24302.125662788887
EX_glcur_e,-0.0,-2.0
ADPRDP,0.0,89499.31673811648
GALS3,0.0,-2.0
FCLK,0.0,2654299.088525943
ACCOAL,0.307457771801369,-2.0000000001164153
GALUi,0.0,-2.0
U23GAAT,0.02279000761267544,-2.0
UAAGDS,0.01627489544461927,-2.0
UAMAS,0.01627489544461927,-2.0
UAMAGS,0.01627489544461927,-2.0
UGLYCH,0.0,-2.0
OP4ENH,0.0,-2.0
HOPNTAL,0.0,19925.32185598561
3HPPPNH,0.0,1157.8779395363927
AKGDH,0.0,5942.85906917414
HPYRRx,0.0,3101.4836430790265
GLYCDx,0.0,25780.67169297846
ASP1DC,0.00039474879551165687,-2.0
UGMDDS,0.01627489544461927,-2.0
UHGADA,0.02279000761267544,-2.0
ATPPRT,0.05548621867829065,-2.0
HISTD,0.05548621867829065,-2.000000000014552
IGPDH,0.05548621867829065,-2.0
PRATPP,0.05548621867829065,-2.0
CYSS,0.1449454323602012,-2.000000000003638
BPNT,0.1449454323602012,-2.0
PAPSR,0.0,1403.2889553110654
DAPDC,0.20098277658237346,-2.0
EX_mmet_e,0.0,273196.6034849335
METAT,0.0005259412735450287,-2.0000000000582077
ASCBPL,0.0,-2.0
ACBIPGT,0.0,-2.0
ADOCBLS,0.0,-2.0
ADOCBIK,0.0,-2.0
TMPK,0.0001306067973279868,-2.0
HPPPNDO,0.0,6312.91876343006
DHCINDO,0.0,-2.0
HKNDDH,0.0,714.2769008293394
HKNTDH,0.0,-1.9999999999995453
GLYCK2,0.0,1183.1137634906765
ENTCS,0.0,-2.0000000000284217
SULR,0.1449454323602012,-2.0
MANPGH,0.0,-2.0
URDGLYCD,0.0,1376.1325141912025
ACM6PH,0.0,-1.9999999999973852
CYTDH,0.0,61639.2134781724
PSERT,0.9740924357845876,-2.0
AIRC2,0.26226430584166105,-1.9999999999708962
HEX1,4.092443929727855,-2.000000000007276
GND,28.470858544980466,-1.9999999999899956
TAUDO,0.0,-2.000000000014552
DM_amob_c,1.1713614110133344e-06,-2.0
ME2,0.0,12361.589825087807
CBPS,0.0,14510.282659393011
GLU5K,0.12946764835577634,-1.999999999998181
IPPS,0.2638673139326243,-2.000000000014552
EX_mg2_e,-0.005080780120270339,2.0
MLTG2,0.0,3037.3697346930685
MLTG1,0.0,-2.0
AMALT3,0.0,-2.0000000000042633
SPODM,0.0,-2.0
AHCYSNS,0.00026238495606702844,-2.0
TMK,0.0,-2.0
NTPP4,0.0,11541.965051122446
NTPP3,0.0,10935.343919910218
NTPP6,0.0,17407.00706900798
NTPP7,0.0,13912.852936206942
NTPP8,0.0,15518.251567840503
P5CR,0.12946764835577634,-2.0
CYANST,0.0,-2.0
DHPPDA2,0.0002612135946560013,-2.0
G5SADs,0.12946764835577634,-2.0
GMAND,0.0,-2.0
PPCSCT,0.307457771801369,-2.0
CYTD,0.0,51396.3395863898
DCYTD,0.0,-2.0
DBTS,1.1713614110133344e-06,-2.0000000000582077
DCTPD,0.0,51162.64135321643
DHDPS,0.21725767202699273,-2.0
G1PACT,0.05533979850191398,-1.9999999999417923
GART,0.06519563341418877,-1.9999999999417923
CSND,0.0,-2.0
GF6PTA,0.05533979850191398,-2.0
H2SO,0.0,154660.0235388017
GLUCYS,0.0,33231.10828494968
GLUN,0.0,10008.715431838838
GLUPRT,0.26239491263898906,-1.999999999996362
GMPR,0.0,345997.8487623444
NADS1,0.0013341806471443007,-2.000000000007276
NTRIR2x,0.0,4112.0722497490315
GPDDA1,0.0,-1.9999999999997158
GPDDA2,0.0,49263.43350953074
PPND,0.08089363336387537,-2.0
TRPS1,0.0,29452.455533109016
PRAMPC,0.05548621867829065,-2.0
DXYLK,0.0,-2.000000000005457
MDH3,0.0,294.73883174265256
SOTA,0.0,-2.0
SGSAD,0.0,117597.8351950675
PTA2,0.0,1012.8354473708353
MDH2,0.0,294.73883174263983
GPDDA5,0.0,-1.9999999999998295
PDX5PS,0.0001306067973279868,-1.999999999989086
PPBNGS,0.0010448543786238944,-2.0
PPNCL2,0.00039474879551165687,-2.0
PRFGS,0.26239491263898906,-1.999999999992724
EX_acac_e,0.0,5075.511234632165
ETHAAL,0.0,-2.0
MAN1PT2,0.0,-2.0000000000027285
AP4AH,0.0,12014.755433211642
AP5AH,0.0,-2.0
ADNCYC,0.0,-2.0
MI1PP,0.0,-2.0
MCITS,0.0,16713.23450405144
NTP3,0.0,6561.635457008236
MOAT2,0.01139500380633772,-2.0
EX_adn_e,0.0,186645.54521331826
