,biomass,biomass_diff,biomass_diff_ratio
OGMEACPD,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
AOXSr2,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
EPMEACPR,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
OPMEACPD,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
CTECOAI7,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
THRA,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
PCNO,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
DHPTDNRN,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
CYSTA,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
HADPCOADH3,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
GLDBRAN2,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
HACD8,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
CTECOAI8,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
CTECOAI6,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
MPTAT,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
CDGR,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
MSAR,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
SHCHCS3,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
GTHPi,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
ACOAD1f,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
FORCT,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
SEPHCHCS,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
DHORTS_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
MAN6PI_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
QUINDH,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
NDPK5_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
SHK3Dr_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
GTHOr_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
TMDPP_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
HCO3E_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
IMPC_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
ECOAH4_reverse,0.876997214426915,5.473399511402022e-14,6.241068296868358e-14
DHAPT,0.8769972144269331,3.6637359812630166e-14,4.17759135490174e-14
UMPK,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
DDPGALA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
NTD1,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
DURIK1,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
UPPRT,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
CTPS2,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
HPYRRy,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
NTD7,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
DDPA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
NNAM,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
P5CD,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
SPMDAT1,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
SPMDAT2,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
MALS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
TRE6PP,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ADPRDP,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ARAI,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
M1PD,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
GALS3,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
FCI,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
FCLPA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ACCOAL,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
GALUi,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
U23GAAT,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
UAAGDS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
UAMAS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
UAMAGS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
UGLYCH,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
OP4ENH,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
HOPNTAL,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
NMNDA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
HSST,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
PAPPT3,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ASNN,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
UAGPT3,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
GLYCLTDx,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ACODA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ADA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
DADA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ADD,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
THRS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
AGDC,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ADSS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ASNS2,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
ASPCT,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
DMPPS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
MCOATA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
IPDPS,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
DAPE,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
HSK,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
SDPTA,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
PPNDH,0.876997214426946,2.375877272697835e-14,2.709104696815068e-14
IGPS,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
ECOAH6,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
ENO,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
FBA,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
PGL,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
MGSA,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
PGK,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
PGI,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
PPS,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
EDA,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
RPE,0.8769972144269491,2.0650148258027912e-14,2.3546424000355263e-14
GSPMDA,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
KDOPP,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
TDPDRR,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
ALLTN,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
UAPGR,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
NDPK7,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
GLYAT,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
ADNUC,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
S7PI,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
TRPS3,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
FADRx,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
TDPDRE,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
NDPK2,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
NDPK3,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
NDPK4,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
FCLT,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
PNTK,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
DPCOAK,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
KDOPS,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
GTPDPK,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
UDPGALM,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
TDPGDH,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
GSPMDS,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
AMANK,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
ACNML,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
CAT,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
DDGALK,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
AB6PGH,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
AMALT1,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
MLTP2,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
PACCOAL,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
TRE6PS,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
TREH,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
CYTK1,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
CYTK2,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
GK1,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
HACD1,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
HACD2,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
ACACCT,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
BUTCT,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
G1PTT,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
DGK1,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
GUAD,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
DTMPK,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
ADCS,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
AMPN,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
ACPS1,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
FMNRx2,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
NADTRHD,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
MLTG3,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
GMPS2,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
NDPK1,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
TRDR,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
PGMT,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
RHCCE,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
KG6PDC,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
BETALDHx,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
BETALDHy,0.8769972144269589,1.0880185641326534e-14,1.2406180387283956e-14
NTP5,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
PRAIi,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
THRD_L,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
NAMNPP,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
DHFR,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
GLUSy,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
TYRTA,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
SHKK,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
MTAN,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
GUAPRT,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
DPR,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
ABUTD,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
ZN2abcpp,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
DUTPDP,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
DADK,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
E4PD,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
NNDMBRT,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
HACD3,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
XAND,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
RNDR2,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
GTPDPDP,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
GLYOX,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
NTD3,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
NTPP5,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
DAAD,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
LYSDC,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
GLYCLTDy,0.87699721442696,9.769962616701378e-15,1.1140243613071308e-14
GLUDy,0.8769972144269682,1.5543122344752192e-15,1.772311483897708e-15
CPPPGO,0.8769972144269698,0.0,0.0
GTHOr,0.8769972144269698,0.0,0.0
HCO3E,0.8769972144269698,0.0,0.0
OMPDC,0.8769972144269698,0.0,0.0
DHORTS,0.8769972144269698,0.0,0.0
NDPK5,0.8769972144269698,0.0,0.0
HXPRT,0.8769972144269698,0.0,0.0
XPPT,0.8769972144269698,0.0,0.0
CYTDK2,0.8769972144269698,0.0,0.0
CYTDK1,0.8769972144269698,0.0,0.0
URIK2,0.8769972144269698,0.0,0.0
URIK1,0.8769972144269698,0.0,0.0
GLUTRS,0.8769972144269698,0.0,0.0
ECOAH4,0.8769972144269698,0.0,0.0
IMPD,0.8769972144269698,0.0,0.0
IMPC,0.8769972144269698,0.0,0.0
TMPPP,0.8769972144269698,0.0,0.0
TMDPP,0.8769972144269698,0.0,0.0
RBFK,0.8769972144269698,0.0,0.0
PFK_3,0.8769972144269698,0.0,0.0
UPPDC1,0.8769972144269698,0.0,0.0
LEUTAi,0.8769972144269698,0.0,0.0
SHK3Dr,0.8769972144269698,0.0,0.0
MAN6PI,0.8769972144269698,0.0,0.0
TRPS2,0.8769972144269698,0.0,0.0
ACP1_FMN,0.8769972144269698,0.0,0.0
DMATT,0.8769972144269698,0.0,0.0
GRTT,0.8769972144269698,0.0,0.0
UPP3S,0.8769972144269698,0.0,0.0
RBFSb,0.8769972144269698,0.0,0.0
IPPMIb,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
FBP,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
GLGC,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
PYK,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
A5PISO,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
PSCVT,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ACHBS,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ACLS,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ANS,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ANPRT,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
PPM,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ASPTA,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
CHORM,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
GLYK,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
PPCK,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
RBK,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ACALD,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ACS,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
PPA,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ICDHyr,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ME1,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ALAR,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
ALATA_L,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
XYLK,0.876997214426974,-4.218847493575595e-15,-4.810559742008064e-15
GLUCYS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
TRPS1,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GLUN,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GMPR,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NADS1,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTRIR2x,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
OCBT,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GARFT,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GPDDA1,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GPDDA2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PHETA1,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PPND,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PTA2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PRAMPC,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MCITL2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MDH3,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
SOTA,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
CSND,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MDH2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ACOTA,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PPBNGS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PPNCL2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PRAGSr,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PRFGS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ETHAAL,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
AP4AH,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GF6PTA,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
CYANST,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
G1PACT,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
DCTPD,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
AIRC2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ADNCYC,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GAPD,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
HEX1,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GND,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
TAUDO,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ME2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ARGSL,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
CBPS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
IPPS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ACOATA,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MLTG1,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
AMALT3,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MLTP3,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
SPODM,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
AHCYSNS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTPP4,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTPP3,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTPP6,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTPP7,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTPP8,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
P5CR,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GMAND,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PPCSCT,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
DBTS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
AP5AH,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
CYSTL,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MI1PP,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
SHSL1,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
SPODMpp,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTP3pp,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
THD2pp,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ACACT7r,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PSP_L,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ACACT2r,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ACACT3r,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ACACT4r,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
AHGDx,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GTPCI,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MCITS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
CBL1abcpp,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
CHOLD,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
DRPA,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
TKT2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTD8pp,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
TREHpp,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
SSALy,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
FDMO,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
G6PDH2r,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
CHRPL,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
HSDy,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
NTP3,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PPM2,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
MOHMT,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GMPS,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
UDPGD,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GLCRD,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PPAKr,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
TDPAGTA,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
FBA3,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
PMPK,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
LCADi,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ADK3,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
GLUDC,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
UACMAMO,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ADSK,0.8769972144269764,-6.661338147750939e-15,-7.59562064527589e-15
ADOCBIK,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
ASAD,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
DAPDC,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
METAT,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
ACBIPGT,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
ADOCBLS,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
DHCINDO,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
TMPK,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
HPPPNDO,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
HKNDDH,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
HKNTDH,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
HPYRRx,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
SULR,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
PRPPS,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
GLYCDx,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
ASP1DC,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
UGMDDS,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
UHGADA,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
UAGAAT,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
ATPPRT,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
HISTD,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
IGPDH,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
PRMICI,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
SERAT,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
CYSS,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
PAPSR,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
ASPK,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
GLYCK2,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
BPNT,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
URDGLYCD,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
CBMKr,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
ACM6PH,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
NNATr,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
CYTDH,0.8769972144269813,-1.1546319456101628e-14,-1.3165742451811545e-14
TALA_reverse,0.8769972144269821,-1.2323475573339238e-14,-1.4051898193760399e-14
ADK1_reverse,0.8769972144269836,-1.3877787807814457e-14,-1.5824209677658107e-14
ICDHyr_reverse,0.8769972144269885,-1.8762769116165146e-14,-2.1394331484193762e-14
FCI_reverse,0.8769972144270036,-3.3861802251067274e-14,-3.861107161348578e-14
PPM2_reverse,0.8769972144270036,-3.3861802251067274e-14,-3.861107161348578e-14
G6PDH2r_reverse,0.8769972144270036,-3.3861802251067274e-14,-3.861107161348578e-14
FCLPA_reverse,0.8769972144270036,-3.3861802251067274e-14,-3.861107161348578e-14
MCOATA_reverse,0.8769972144270036,-3.3861802251067274e-14,-3.861107161348578e-14
M1PD_reverse,0.8769972144270036,-3.3861802251067274e-14,-3.861107161348578e-14
