,kcat_ori,kcat_change,kcat_mw_new,norm_biomass,ori_biomass,new_biomass
PDH,270261.5203,607698.8910000001,148.95579541804568,0.8769972144269698,0.8611272105949886,0.864786412802308
AKGDH,112697.4534,995584.1454,411.6721181148954,0.8769972144269698,0.8674530799119952,0.8769972144269708
GAPD,104400.0,419413.97664,2950.918009146556,0.8769972144269698,0.8756997366752065,0.8769972144269708
