,biomass,biomass_diff,biomass_diff_ratio
XTSNtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
DIMPtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
COBALT2tex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
TYRTA_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
AMAOTr_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ATHRDHr_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CU2tex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ASNtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ALLTNtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
AKGtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PERD_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
RPI_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
TPI_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PGM_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
SBTtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
PROtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ADSL1r_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
GALKr_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
SUCOAS_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ACACT1r_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CLtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
ALAALAr_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
NO3tex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
3OAR100_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
FORtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
SELtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
HADPCOADH3_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
FORCT_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
QUIN2tex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
FUSAtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
3HPPtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
LALADGLUtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
5MTRtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
LALALGLUtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CMtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
DOXRBCNtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
MINCYCtex_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
CTECOAI6_reverse,0.8769972144271296,-1.5987211554602254e-13,-1.822948954866214e-13
