,kcat_mw,flux,enz useage,enz ratio
3HAD60_num1,958.4716675599582,0.3077001216812895,0.0003210320472639751,0.0014142380936738989
3HAD100_num1,958.4716675599582,0.3077001216812895,0.0003210320472639751,0.0014142380936738989
3HAD80_num1,958.4716675599582,0.3077001216812895,0.0003210320472639751,0.0014142380936738989
UHGADA,105.72072271060652,0.03364400116573659,0.0003182346876102203,0.001401914923393041
SDPTA_reverse_num2,1091.065869822385,0.32072904472730324,0.0002939593782541423,0.0012949752345997457
GND,22726.98577038169,6.679144452736328,0.0002938860665562055,0.0012946522755779978
ACHBS_num1,918.235006529806,0.2511964950318741,0.0002735644941061395,0.0012051299299829933
GF6PTA,319.6641398597355,0.08169599049517165,0.0002555682052138185,0.0011258511242899494
G6PDH2r,27447.210606978657,6.679144452736328,0.00024334510884825965,0.0010720048847940953
NH4tex_num2,40867.014548933636,9.337796896840636,0.00022849226937435519,0.0010065738738958378
TRPAS2_reverse,215.5033747983532,0.04914745986492509,0.00022805888729544226,0.0010046647017420364
PSCVT,1445.7405401390124,0.3295222060105977,0.00022792624047113813,0.0010040803544984058
ASPTA_reverse_num2,11231.23987474538,2.5314473793450123,0.00022539340336210224,0.0009929224817713754
BPNT,975.3270409008113,0.21397729997170034,0.00021939030806945645,0.0009664771280592794
MDH,27273.662978712266,5.616385670585616,0.00020592707605756282,0.0009071677359364001
PGK_reverse,76294.40909479125,15.693436692238786,0.0002056957630111615,0.000906148735731989
PPA_num2,13774.14381931094,2.7198129759210343,0.0001974578610184059,0.0008698584185832859
SULR,1083.8057445037132,0.21397729997170034,0.00019743141338458484,0.0008697419091831931
DHAD2,1276.4658652027294,0.2511964950318741,0.00019679060903988907,0.0008669189825545774
IPMD_num2,1983.9629559582145,0.3895370448499299,0.00019634290231079,0.000864946706214934
ADSL2r,1978.4991352127427,0.38717058640037016,0.00019568903494048722,0.0008620662332180053
Htex_reverse_num1,40867.014548933636,7.944451754401251,0.00019439765400256157,0.0008563773304077601
DDPA_num3,1718.7489212665973,0.3295222060105977,0.00019172213109973208,0.0008445908859019034
3HAD120_num2,958.4716675599582,0.17763742103985694,0.00018533403443429864,0.000816449490899994
IGPS,273.2409371822958,0.04914745986492509,0.00017986858181552715,0.0007923726071168597
ASPCT_num2,1641.5109059395386,0.28601118846679263,0.00017423654477829418,0.0007675618712700184
EAR161y,818.2821177326332,0.13006270064143255,0.0001589460380752564,0.0007002028109042132
EAR121y,818.2821177326332,0.13006270064143255,0.0001589460380752564,0.0007002028109042132
EAR141y,818.2821177326332,0.13006270064143255,0.0001589460380752564,0.0007002028109042132
G1SAT,20.235574713467127,0.003084955698996406,0.00015245209205465827,0.0006715951191835166
HSST,881.679573334668,0.13307416384199433,0.00015093256991163391,0.0006649011890380349
EAR160y,818.2821177326332,0.11034941870838376,0.00013485498010655476,0.0005940748022315187
TALA_num2,15465.441700742136,2.0557552475562355,0.0001329257377406548,0.0005855759371835013
ADSL1r,1978.4991352127427,0.25878351472324645,0.0001307978912487218,0.0005762021640912855
MCOATA,16269.884693733477,2.086616307908068,0.00012825022101796156,0.0005649789472156896
PPM_reverse,6603.102910693277,0.8069856759877326,0.00012221309994743138,0.0005383837002089488
T2DECAI,1085.041682123436,0.13006270064143255,0.00011986885184622467,0.0005280566160626637
KARA1_reverse,6508.419655279398,0.7559931221032481,0.00011615617340993268,0.0005117012044490427
3HAD160_num1,958.4716675599582,0.11034941870838376,0.00011513060056256774,0.0005071832623901663
3HAD140_num1,958.4716675599582,0.11034941870838376,0.00011513060056256774,0.0005071832623901663
UAGPT3,209.33879511190207,0.02402599466471753,0.00011477086534234818,0.0005055985257372167
PRAMPC,727.9169961804934,0.08191214490233227,0.00011252951274958477,0.0004957247257690959
DHORTS_reverse,2833.754468353452,0.28601118846679263,0.00010093012350254146,0.0004446260947248522
ASAD_reverse,9180.569396258832,0.9243419559585992,0.00010068459983922972,0.0004435444926838314
TMDS,224.9738241696064,0.022623584871059404,0.0001005609650569998,0.0004429998460660784
DASYN161,664.6022369600743,0.06503135032071627,9.785003225112979e-05,0.0004310574107979286
KARA2,2606.696977024945,0.2511964950318741,9.636582128489967e-05,0.00042451903649735537
UAAGDS,250.28320759719443,0.02402599466471753,9.599523234249476e-05,0.0004228864860902853
UAGCVT,250.55793511798612,0.02402599466471753,9.588997711608631e-05,0.00042242280667879434
UAGAAT,355.30327826491407,0.03364400116573659,9.469093932944696e-05,0.00041714070189183684
PGI,38111.22071948878,3.3208555472636725,8.713590078119696e-05,0.0003838585937497663
PGCD,17223.591750556,1.4861376355806526,8.628500124154871e-05,0.0003801101376279679
DAPE,3747.2409433315033,0.32072904472730324,8.559071849865022e-05,0.0003770516233420715
MTHFD,10153.32876404795,0.8566389371654471,8.437025502402037e-05,0.0003716751322644069
TRPS3,583.765218024514,0.04914745986492509,8.419045593576499e-05,0.00037088306579632154
DASYN160,664.6022369600743,0.055174709354191886,8.301914481444409e-05,0.0003657231049094453
PMPK,2.3752085641618006,0.00019280973118727536,8.11759161264716e-05,0.0003576031547421656
PSP_L,18890.374507882258,1.4861376355806526,7.86716872638254e-05,0.0003465713095322705
GMPS,2708.714683645046,0.21029921657945602,7.76380095878027e-05,0.0003420176633823907
KDOPS,449.0024276449897,0.033644001165736584,7.493055514688152e-05,0.0003300905513078481
PRMICI,1094.7361547001226,0.08191214490233227,7.48236408842916e-05,0.00032961956336692333
PPND,1723.171007999248,0.11942012225047212,6.930253683244665e-05,0.00030529751908566806
TDSK,242.77232507888687,0.016822000582868295,6.929126117403261e-05,0.00030524784658164146
3OAR80,4497.626043446327,0.3077001216812895,6.841389628861026e-05,0.00030138280303352536
3OAR100,4497.626043446327,0.3077001216812895,6.841389628861026e-05,0.00030138280303352536
3OAR60,4497.626043446327,0.3077001216812895,6.841389628861026e-05,0.00030138280303352536
ACGK,3835.104048583621,0.2557469776114196,6.668579896961909e-05,0.0002937700395137405
SHSL1,2022.4275331229944,0.13307416384199433,6.579922477444901e-05,0.0002898644263191586
DHORD2,4347.227549799822,0.28601118846679263,6.579163045651076e-05,0.0002898309711740562
NDPK1_num1,28182.184123475137,1.837277876160216,6.519288455822003e-05,0.00028719332404502214
ADK3,17769.73689340007,1.1542178448858134,6.495413251248004e-05,0.00028614155291841424
OMPDC,4521.308993991574,0.28601118846679263,6.325849192056473e-05,0.00027867177057517504
DHQTi,5238.2854455058805,0.3295222060105977,6.290650050262286e-05,0.00027712114758864694
3OAR40,5004.272875176337,0.3077001216812895,6.148747867200327e-05,0.0002708699500969307
ADSK,3485.75537441115,0.21397729997170034,6.138620671505028e-05,0.0002704238181279748
MOHMT,9.957106107138404,0.0005827522817045683,5.85262701264963e-05,0.0002578249785308207
MTHFR2,2381.786407130941,0.1334615125396263,5.6034206988523265e-05,0.0002468467268216884
THRD_L_num2,4875.251990199257,0.2511964950318741,5.1524822826975016e-05,0.00022698159835671814
DHNPA2r,11.408022952616177,0.0005784291935620843,5.070371930040993e-05,0.00022336440220444904
PPNCL2,12.55823242375996,0.0005827522817045683,4.6404005121135597e-05,0.00020442293004905549
PRFGS,8496.258286478125,0.3873633961315575,4.559223402471768e-05,0.00020084684592386643
PPCDC,12.892044283788426,0.0005827522817045683,4.520247284888492e-05,0.00019912983633870007
SHKK_num2,7430.9846654789135,0.3295222060105977,4.434435284753216e-05,0.00019534957201556015
GLUTRS,71.90829919930144,0.003084955698996406,4.2901246912350485e-05,0.00018899227714691842
SDPDS,7837.547924242071,0.32072904472730324,4.0922115925475415e-05,0.00018027363843821768
FMNAT,4.848207221783968,0.00019280973118727948,3.976928426675879e-05,0.0001751950848755894
3OAR120,4497.626043446327,0.17763742103985694,3.949581831035055e-05,0.0001739903890323813
3OAR140,4497.626043446327,0.17763742103985694,3.949581831035055e-05,0.0001739903890323813
NADS1,56.605122329773856,0.001969598958048824,3.479541915966905e-05,0.00015328378484435706
GLYCL,1476.8676462182968,0.04812288797500108,3.258442833264424e-05,0.0001435437371482125
TMPK,6.466992107304168,0.00019280973118727536,2.9814437374912783e-05,0.00013134113381018848
PRAGSr,13362.63560856316,0.3873633961315575,2.8988547430218328e-05,0.00012770285211549925
SHK3Dr,12019.252885908447,0.3295222060105977,2.7416197091329568e-05,0.00012077619864021835
UAGDP,3133.069250385799,0.08169599049517165,2.60753861361704e-05,0.00011486954245008985
P5CR,7336.454813528027,0.19112804989956567,2.6051826768855148e-05,0.00011476575669099184
3OAR121,5004.272875176337,0.13006270064143255,2.5990329441587353e-05,0.00011449484335501036
3OAR161,5004.272875176337,0.13006270064143255,2.5990329441587353e-05,0.00011449484335501036
3OAR141,5004.272875176337,0.13006270064143255,2.5990329441587353e-05,0.00011449484335501036
3OAR160,4497.626043446327,0.11034941870838376,2.453503640418891e-05,0.00010808386081140488
PHETA1_reverse_num2,6861.49602953068,0.160183384970451,2.3345256527301e-05,0.0001028425397678458
ADCS,24.90387768254973,0.0005784291935620843,2.322647103135238e-05,0.00010231925564472413
METAT,35.527424028882095,0.0007764266305210764,2.1854290079964106e-05,9.627440563860839e-05
TYRTA_reverse_num2,5480.229131392198,0.11942012225047212,2.179108197619004e-05,9.599595584224687e-05
METS_num2,6208.532581398937,0.1334615125396263,2.1496466482189918e-05,9.469809022991152e-05
PItex_num1,40867.014548933636,0.8340153522943963,2.040803228471111e-05,8.990322592383748e-05
PYK_num2,45196.59594961732,0.908204036306511,2.009452298838893e-05,8.852212770215387e-05
RPE,190464.64975581586,3.781988289101873,1.9856641607513783e-05,8.747419210358495e-05
ALAALAr_num1,1250.2340662678007,0.02402599466471753,1.9217197253663018e-05,8.465725662406615e-05
DTMPK,1202.1241479888133,0.022623584871059404,1.8819674248212452e-05,8.290605395688305e-05
ALAR_num1,1961.8990737355896,0.03603899199707629,1.8369442383422707e-05,8.092265367146567e-05
THRS,26152.818912509043,0.4705387473893016,1.7991894065547184e-05,7.925944522267482e-05
GTHOr,11978.449983872062,0.21397729997170034,1.786352159584939e-05,7.869392773501933e-05
KDOCT2,1907.7210555477093,0.033644001165736584,1.7635702592839153e-05,7.769031979224296e-05
ARGSL,15657.847682720183,0.2557469776114196,1.6333469503197365e-05,7.195361014624389e-05
CBMKr,34198.276434171734,0.5417581660782123,1.5841680416878395e-05,6.978713840034534e-05
DXPS,155.85302946384581,0.002451190977201784,1.572757992343294e-05,6.928449305477066e-05
OCBT_num2,17051.152649688564,0.2557469776114196,1.499880875303118e-05,6.60740473701814e-05
HMBS,26.586788138747586,0.00038561946237455067,1.4504176298473182e-05,6.389504977300962e-05
ORPT_reverse,20058.84676259298,0.28601118846679263,1.4258605783866127e-05,6.28132413386173e-05
CYSS_num1,15647.228850593878,0.21397729997170034,1.3675092376729635e-05,6.02426976948442e-05
UMPK_num1,24070.905217327967,0.3268591837143785,1.3579015029276165e-05,5.9819449468176936e-05
IPDPS,136.65323235794406,0.0018252078140645785,1.3356492068066868e-05,5.883917210602144e-05
NDPK2_num1,28182.184123475137,0.3677071789619643,1.304750467000435e-05,5.747799414098832e-05
RBFSb,30.03953996579175,0.0003856194623745549,1.2837062844959955e-05,5.65509376429954e-05
UAMAS,1876.4722281532893,0.02402599466471753,1.2803810418426742e-05,5.640445118249666e-05
MECDPS,165.70662037402354,0.0020655715148272386,1.2465232289240757e-05,5.491291757374782e-05
ACODA,21315.219632565982,0.2557469776114196,1.199832711180148e-05,5.285606657181269e-05
GRXR_num3,19154.08102961456,0.21397729997170034,1.1171368631095648e-05,4.921307767002488e-05
A5PISO_num2,3121.694374468493,0.033644001165736584,1.0777480794052714e-05,4.747788896058464e-05
DHFR_num2,2159.9141780038713,0.023202014064621492,1.074209998753937e-05,4.732202637682541e-05
RHCCE,36.89740420271941,0.0003873486976319618,1.0497993178702079e-05,4.624666598547171e-05
PPNDH,16025.87717144982,0.160183384970451,9.995295936488177e-06,4.4032140689375224e-05
THZPSN3,21.147647132715022,0.00019280973118727536,9.117313617787875e-06,4.0164377170871694e-05
TPI,803955.286135365,6.899359535935051,8.58177022393927e-06,3.780515517153863e-05
UAPGR,2848.533815438769,0.02402599466471753,8.434512707730213e-06,3.71564436463886e-05
GK1,25232.641559434185,0.21029921657945602,8.334411444164776e-06,3.6715468917025445e-05
ACKr_num1,69598.93557343767,0.5033682787488565,7.232413464394507e-06,3.1860852266055096e-05
HSTPT,11453.290099934607,0.08191214490233227,7.1518440716698465e-06,3.150592102057201e-05
CYTK1,22004.574476683105,0.15649838463717655,7.112084117009773e-06,3.1330767035285344e-05
PRAIi,7693.082547721553,0.04914745986492509,6.388526258499722e-06,2.814328748237763e-05
FCLT_num1,30.331864431394266,0.00019280973118727536,6.356672588438457e-06,2.8002962944662804e-05
SERAT,36016.30072427547,0.21397729997170034,5.9411237597612786e-06,2.617235136458713e-05
PTAr_reverse_num2,86166.49963645813,0.5033682787488565,5.8418095300679365e-06,2.573484374479267e-05
OCTDPS,34.24521390480625,0.00019280973118731767,5.6302679762282694e-06,2.4802942626556252e-05
NDPK3_num2,28182.184123475137,0.15581672805884336,5.528908880027204e-06,2.435642678426081e-05
DUTPDP_num2,4139.309737163319,0.022623584871059404,5.465545298034017e-06,2.4077292061823863e-05
SO4tex_num1,40867.014548933636,0.21772801124475147,5.327720012041661e-06,2.3470132211637275e-05
MTHFC,171765.9792419645,0.8566389371654471,4.98724451108395e-06,2.19702401369337e-05
CPPPGO,40.072673808788466,0.00019280973118727536,4.811501526134491e-06,2.1196041965350183e-05
G1PACT,17037.233941852657,0.08169599049517165,4.7951440224391195e-06,2.1123982477705373e-05
HISTP,17972.24394190729,0.08191214490233227,4.557702709083049e-06,2.00779855025685e-05
RPI_reverse_num2,645107.7731248519,2.862740923543969,4.437616539135894e-06,1.9548971538043588e-05
Ktex_num1,40867.014548933636,0.16876730878761365,4.129670607221231e-06,1.8192381529608946e-05
PPPGO3,47.22434982025119,0.00019280973118727536,4.082845648932425e-06,1.7986104180319055e-05
PANTS,147.39234048478824,0.0005827522817045683,3.953748748325981e-06,1.7417395367074806e-05
U23GAAT,8724.100327153763,0.03364400116573659,3.856443633622557e-06,1.698873847410818e-05
IGPDH,22383.76799146626,0.08191214490233227,3.6594439744711893e-06,1.6120898565952377e-05
DMATT,67.11766558529392,0.00024036370076265318,3.581228558332324e-06,1.5776337261375876e-05
TKT1_num2,595536.8735771871,2.0557552475562355,3.4519361248078802e-06,1.5206767069638239e-05
GTPCI,209.05118496162362,0.0005784291935620843,2.7669261653229517e-06,1.2189102049880844e-05
AHCYSNS,157.55435519038176,0.0003873486976319618,2.4585083488419385e-06,1.0830433254810302e-05
DHQS,166012.133143722,0.3295222060105977,1.9849284493279767e-06,8.744178190872144e-06
PMDPHT_num2,205.53435466327446,0.0003856194623745549,1.876180081944513e-06,8.265110493147634e-06
DMPPS,136.65323235794406,0.00024036370076265318,1.7589316887364509e-06,7.74859774773767e-06
PTPATi,352.4954241599123,0.0005827522817045683,1.6532194229000776e-06,7.282904946696376e-06
NADK,273.358717681017,0.00038648408000341306,1.4138348441274235e-06,6.228347330957813e-06
ICYSDS,140.87572043174885,0.00019280973118727536,1.3686512522978535e-06,6.029300670915654e-06
PAPPT3,18422.619137186448,0.02402599466471753,1.3041573777216374e-06,5.745186685998402e-06
MEPCT,1756.1521470104267,0.0020655715148272386,1.1761916633154764e-06,5.181461071874345e-06
CHRPL_num1,166.30398312802566,0.00019280973118727536,1.1593813182384502e-06,5.1074066882751105e-06
NNATr,1737.1701943422918,0.001969598958048824,1.133797347239504e-06,4.994701970218079e-06
RBFK,207.85229373117824,0.00019280973118727948,9.276285949321601e-07,4.086469581198943e-06
ADNK1,837.2923228128308,0.0005818876640765223,6.949635727241681e-07,3.061513536229815e-06
DNTPPA_num2,988.8550201314406,0.0005784291935620843,5.849484320615557e-07,2.576865339478219e-06
DPCOAK,1126.9169901067132,0.0005827522817045683,5.171208587860448e-07,2.278065457207246e-06
PNTK,1374.0987743223163,0.0005827522817045683,4.24097810575497e-07,1.8682722932841276e-06
GLUTRR,7770.907814819814,0.003084955698996406,3.9698781307289737e-07,1.7488449915105611e-06
DPR_num1,1683.0317586488889,0.0005827522817045683,3.4625150637228176e-07,1.525337032477012e-06
FE2tex_num2,40867.014548933636,0.013886623733627038,3.3980029828211145e-07,1.4969176135775834e-06
CA2tex_num1,13470.711011584752,0.004500334757084164,3.3408294136915984e-07,1.4717310192474001e-06
UDCPDPS,144.76201734329064,4.755396957533548e-05,3.284975606727374e-07,1.4471258179415744e-06
UGMDDS,75798.89812968686,0.02402599466471753,3.169702364750825e-07,1.3963446540752532e-06
UAMAGS,76562.9690184382,0.02402599466471753,3.138069875389954e-07,1.3824096367356624e-06
GRTT,883.649297652623,0.00024036370076265318,2.720125522661187e-07,1.1982931817890692e-06
PPBNGS,6411.261374744996,0.001542477849498203,2.4058882633833565e-07,1.0598626710939895e-06
AMAOTr,8.671251257523489,1.7292352572849808e-06,1.9942165276143212e-07,8.78509483530538e-07
MG2tex_num1,40867.014548933636,0.007500557928473605,1.8353574420006956e-07,8.085275074892931e-07
DHFS,3208.004034789043,0.0005784291935620843,1.8030812532943762e-07,7.943089221561129e-07
UPP3MT,1369.3474378788726,0.00019280973118727536,1.4080409825423035e-07,6.202823711640104e-07
DHPS2,4528.535679445618,0.0005784291935620843,1.2772985232014233e-07,5.626865740975433e-07
CLtex_num1,40867.014548933636,0.004500334757084164,1.1012144652004177e-07,4.85116504493576e-07
ASP1DC,5893.979875086746,0.0005827522817045683,9.887245868751656e-08,4.355614920154914e-07
PYK4,7500.219056557482,0.0006816565783331896,9.088488925362967e-08,4.0037396146973424e-07
NNDPR,22023.725911240734,0.001969598958048824,8.9430778696876e-08,3.9396818809196477e-07
FADRx,11134.995065106299,0.0006968818086858508,6.258483318682981e-08,2.757041109551974e-07
GTPCII2,6639.723938321189,0.0003856194623745549,5.807763484697773e-08,2.5584861166069485e-07
PUNP1_reverse,12429.837067153714,0.0005818876640765223,4.681378049710572e-08,2.0622810791676528e-07
CHORM_num2,5997672.6255615065,0.27960350722092314,4.6618667719421655e-08,2.053685802617694e-07
MALS_num1,8363.75883689021,0.00038561946237480876,4.610599969405487e-08,2.0311013081081442e-07
TKT2_num2,40415214.30194765,1.7262330415456375,4.27124554789865e-08,1.8816059682372906e-07
GLUR_reverse,680204.7507225436,0.02402599466471753,3.5321709586997234e-08,1.556022448766398e-07
DXPRIi,72018.65512111195,0.0020655715148272386,2.868106202974242e-08,1.2634829087992256e-07
CU2tex_num2,40867.014548933636,0.0006130138987075258,1.5000212407821248e-08,6.608023087145924e-08
MNtex_num1,40867.014548933636,0.0005974507813919608,1.4619388961642426e-08,6.440259454468028e-08
UPP3S,37050.30650128069,0.00038561946237455067,1.040799655358374e-08,4.5850205081866693e-08
HCO3E_num2,255636999.11878568,2.473788623543696,9.676958468731719e-09,4.262977299000757e-08
OPMEACPD,212.06020149966565,1.7292352572849808e-06,8.154454466495955e-09,3.592270690086324e-08
OGMEACPD,212.06020149966565,1.7292352572849808e-06,8.154454466495955e-09,3.592270690086324e-08
OGMEACPS,234.1460188492841,1.7292352572849808e-06,7.385285753664942e-09,3.2534298474294895e-08
Zn2tex_num1,40867.014548933636,0.0002948346113670892,7.214488619276509e-09,3.1781888190645415e-08
NI2tex_num1,40867.014548933636,0.0002792714940515244,6.83366517309769e-09,3.0104251863866476e-08
UPPDC1,30557.948618645165,0.00019280973118727536,6.30964249575415e-09,2.7795781919621804e-08
HPPK2,99482.59267863662,0.0005784291935620843,5.814375942438612e-09,2.5613990935852915e-08
OPMEACPR,449.57223461043924,1.7292352572849808e-06,3.846401365919289e-09,1.6944499409336076e-08
OGMEACPR,449.57223461043924,1.7292352572849808e-06,3.846401365919289e-09,1.6944499409336076e-08
EGMEACPR,818.2821177326332,1.7292352572849808e-06,2.1132506990089133e-09,9.309474444973186e-09
EPMEACPR,818.2821177326332,1.7292352572849808e-06,2.1132506990089133e-09,9.309474444973186e-09
OPMEACPS,908.7986880320734,1.7292352572849808e-06,1.90277041555759e-09,8.382248526685417e-09
PMEACPE,1091.1884706732576,1.7292352572849808e-06,1.5847264737117794e-09,6.981173893003433e-09
DBTS,1294.9161222572216,1.7292352572849808e-06,1.3354032956749968e-09,5.882833901651968e-09
TMPPP,156263.30653921355,0.00019280973118727536,1.2338772003323163e-09,5.435582380318574e-09
SPODM_num2,4276205.120970585,0.0033754672222202826,7.893604555279474e-10,3.4773588349248783e-09
COBALT2tex_num1,40867.014548933636,2.1615440716062266e-05,5.289214530261372e-10,2.330050453859635e-09
MOBDtex_num1,40867.014548933636,6.0523234004974335e-06,1.4809800684731839e-10,6.524141270806978e-10
AOXSr2,39493.891779714504,1.7292352572849808e-06,4.378487860680215e-11,1.9288492778326936e-10
MEOHtex_reverse_num3,40867.014548933636,1.7292352572849808e-06,4.231371624209096e-11,1.8640403630877076e-10
SERtex_reverse_num2,14426.544798653533,0.0,0.0,0.0
RBP4E_reverse_num1,2533.52006139872,0.0,0.0,0.0
PNTOtex_reverse_num2,14426.544798653533,0.0,0.0,0.0
DHBD_reverse,594.5071886628534,0.0,0.0,0.0
ACOTA_reverse_num3,64.58709700398613,0.0,0.0,0.0
SERtex_reverse_num3,14275.699778953442,0.0,0.0,0.0
PRAGSr_reverse,13362.63560856316,0.0,0.0,0.0
RMPA_reverse,496.79633373859474,0.0,0.0,0.0
TGBPA_reverse_num1,154.2336586871994,0.0,0.0,0.0
ALCD19_reverse_num2,4.719031945199872,0.0,0.0,0.0
METDtex_reverse_num1,40867.014548933636,0.0,0.0,0.0
TAURtex_reverse_num4,13909.750499549638,0.0,0.0,0.0
THRtex_reverse_num1,40867.014548933636,0.0,0.0,0.0
GLYtex_reverse_num4,13909.750499549638,0.0,0.0,0.0
TGBPA_reverse_num2,341.1777238004333,0.0,0.0,0.0
PNTOtex_reverse_num3,14275.699778953442,0.0,0.0,0.0
GLYBtex_reverse_num2,14426.544798653533,0.0,0.0,0.0
PPPNtex_reverse_num1,40867.014548933636,0.0,0.0,0.0
ACOTA_reverse_num2,64.737379188755,0.0,0.0,0.0
GLYBtex_reverse_num1,40867.014548933636,0.0,0.0,0.0
THMDtex_reverse_num4,13909.750499549638,0.0,0.0,0.0
HACD7_reverse_num2,31193.035956319145,0.0,0.0,0.0
