,fluxes,reduced_costs
ALATA_D2,0.0,-6934.881163142124
SHCHD2,0.00013211510958761034,-2.0
CPPPGO,0.00013211510958761034,-9437.655512182566
GTHOr,0.14661933430924193,-33.565958267201495
DHORD5,0.0,-84.80068209025261
GLYCTO2,8.235198664350994,-2.0
GLYCTO3,0.0,2.1768448012255703
GLYCTO4,0.0,2.1768448012298904
PFK_3,0.0,-142.2416013064976
TRPS2,0.0,1093.5444289886623
G3PD5,0.0,1.1368683772161603e-12
EX_acgam_e,0.0,5112.030686081923
EX_cellb_e,0.0,2396.745805598005
EX_chol_e,0.0,8.170030208796732
LEUTAi,0.2669145849220434,-503.2418072161854
SHK3Dr,0.22579183161847746,-34.246661602333916
G5SD,0.13096280515645384,-1.9999999999999432
ALATA_L2,0.0,-7322.335121408468
MAN6PI,0.0,-2.2617099826330787
APRAUR,0.0002642302191752708,-2.0
DB4PS,0.0005284604383505416,-1.9999999999998863
RBFK,0.00013211510958766048,-1821.1400458293501
ACP1_FMN,0.0,4281.758495126125
RBFSb,0.0002642302191752708,-12589.119829011732
EX_pi_e,0.0,2.0
EX_h_e,7.0116276106904785,-2.0
DMATT,0.00016469955365630405,-5635.546875732663
GRTT,0.00016469955365630405,-429.8965834551418
UPP3S,0.0002642302191752207,-12.205342536122771
UPPDC1,0.00013211510958761034,-14.373567562899552
TMDPP,0.0,-70.82387529275547
EX_ade_e,0.0,28261.734354196687
EX_4abut_e,0.0,2644.6322463887386
EX_ac_e,1.5680117325753016,-2.0
EX_akg_e,0.0,3983.40378492157
EX_ala__L_e,0.0,1303.3145072015923
EX_arg__L_e,0.0,27011.898821410472
EX_asp__L_e,0.0,2922.7190063879884
EX_cytd_e,0.0,19395.625557425123
EX_dcyt_e,0.0,5714.311722897611
EX_fum_e,0.0,2739.224646334013
EX_glu__L_e,0.0,4510.9441341531565
EX_gua_e,0.0,22913.124907537578
HCO3E,0.46262801244291474,-2.0014790932738364
IMPC,0.0,2643.5714401133196
IMPD,0.0,245.94575828623874
ECOAH4,0.2108391264575729,-9.280215402395697
GLUTRS,0.0021138417534017654,-5260.241510783971
TMPPP,0.00013211510958761034,-4.4197102010657545
URIK1,0.0,-19.490323487674686
URIK2,0.0,1588.4316588994582
CYTDK1,0.0,-19.490323487674686
CYTDK2,0.0,9.34306855617848
XPPT,0.14409907567163815,-494.87414414277373
HXPRT,0.0,2159.065479418012
NDPK5,0.0,42.25008806577929
DHORTS,0.0,402.29371781649604
OMPDC,0.1959776577400608,-85.6287220554459
CS,0.6369915197655694,-523.6896764375274
ICDHyr,0.6369915197655694,-74.98689719982849
ACALD,0.0,-320.445727693088
ACS,0.0,691.3907590635645
PPA,2.21858059797172,-29.45079548117834
PPCK,0.0,1942.8789585269724
ME1,0.0,1896.0299083516059
ALAR,0.024694269048568498,-194.72697913317108
ALATA_L,0.0,603.8437327159554
XYLK,0.0,-17.486539453841033
RBK,0.0,667.3303811482211
GLYK,0.0,-9.191357680821284
PPM,0.0,173.78837272890837
ASPTA,0.0,128.79430080483672
FBP,0.0,592.2848642791496
GLGC,0.0,-271.4660861212195
PYK,1.531665151840141,-10.365919593686613
A5PISO,0.02305319795638159,-123.12360524778308
EX_met__L_e,0.0,57003.90278578971
EX_metsox_S__L_e,0.0,57230.832033632396
IPPMIb,0.0,8554.318452284268
ACHBS,0.17212229001515178,-413.7804413676972
ACLS,0.5180138655820182,-386.8530703763714
PSCVT,0.22579183161847746,-263.5345417339022
ANS,0.03367631916721316,-2875.850289018271
ANPRT,0.03367631916721316,-8786.079187075356
CHORM,0.19158705201291382,-2.0630430349592643
CHORS,0.22579183161847746,-1652.9577579006568
IGPS,0.03367631916721316,-1385.8027935129358
EX_crn_e,0.0,41.0089744922152
EX_fe3_e,0.0,2.0
EX_glcn_e,0.0,617.3968948778952
EX_gln__L_e,0.0,5649.056076352538
EX_glyc_e,0.0,1164.797123977743
EX_man_e,0.0,245.87532230245353
EX_mn2_e,0.0,2.0
EX_rib__D_e,0.0,474.2610747304121
EX_sbt__D_e,0.0,1618.6420855274328
ECOAH6,0.08912023186118852,-9.280215402395697
ENO,8.03897366105828,-151.70449963528705
FBA,0.0,465.96912956481356
MGSA,0.0,578.5048291077812
PPS,0.0,710.393084942182
PGI,0.0,27.087814643005995
PGK,0.0,27.73562633725455
EDA,7.478462293875054e-12,-99.3166454008092
PGL,28.453199259155515,-76.26607882043947
RPE,18.509178149176655,-3.985198138149144
TALA,9.367484990397568,-26.448783107488566
TKT1,9.367484990397568,-2.6349088760398445
G6PDA,0.0,3976.2534014561306
ALCD2x,0.0,184.07085454578424
ALDD2y,0.0,144.0141208953316
RMI,0.0,-134.36352630015924
EX_ura_e,0.0,4385.529696135731
EX_val__L_e,0.0,23288.324456238843
EX_xan_e,0.0,18866.631949761817
FMNAT,0.00013211510958766048,-77992.1546900284
NADDP,0.0,2004.6531045080712
NMNAT,0.0,-336.6907307856891
HMPK1,0.0,-29921.86309303033
NDPK6,0.0,-15.416696021926327
NDPK8,0.0,-15.416696021926327
PYNP2r,0.0,702.9689402204685
DURIPP,0.0,-332.17072959475536
PTRCTA,0.0,-2.0
CYSDS,0.0,6975.127105620785
TRPAS2,0.0,6005.246009651429
NDP3,0.0,606.7299777469111
CDPPH,0.0,615.2554683097671
NDP7,0.0,612.3053162370882
EX_co2_e,32.5468540605986,-2.0
PMDPHT,0.0002642302191752708,-1841.663056033276
ILETA,0.0,2453.5004467438357
VALTA,0.0,504.56006341914457
ORPT,0.0,1203.120801224115
RBFSa,0.0005284604383505416,-364274.06307371147
DHAD2,0.17212229001515178,-298.2171080957796
G1PP,0.0,573.0540997177496
PFL,0.0,124.00294864234763
FRD2,0.0,360.36929000092755
FRD3,0.0,348.21224097502045
POX,4.081021220040684,-2.000000000000057
PTAr,0.0,15.851979168253248
ACKr,2.857922344821313,-7.432718768932318
EX_hxan_e,0.0,19169.97637803593
EX_ile__L_e,0.0,30955.26363243671
EX_lac__L_e,0.0,1269.5283014526958
EX_leu__L_e,0.0,39712.98734010671
EX_no3_e,0.0,539.0315274372806
EX_orn_e,0.0,24526.05896056672
EX_pro__L_e,0.0,5956.877270886145
EX_pyr_e,0.0,426.1660996829454
EX_succ_e,0.0,2868.304300858091
EX_thymd_e,0.0,13997.871369542136
EX_tyr__L_e,0.0,9302.131715146848
MOAT,0.011526598978190795,-2.000000000014552
UDCPDPS,3.258444406869371e-05,-2613.953382172942
USHD,0.011526598978190795,-2.0
LPADSS,0.011526598978190795,-2.0
TDSK,0.011526598978190795,-1559.4725738027046
EX_btn_e,0.0,363801.51779077394
EX_ptrc_e,0.0,322.4919041545937
EX_spmd_e,-0.0,-2.0
EX_thym_e,0.0,12483.242191618401
EX_xtsn_e,0.0,19139.56268856161
NTPP1,0.0,1242.181598995614
NTPP2,0.0,1487.6104592996592
NTPTP1,0.0,1037.8955087928134
NTPTP2,0.0,1260.8656608691563
IPMD,0.2669145849220434,-192.58356848136464
AIRC3,0.0,3930.7856917742424
ADSL2r,0.2652930644962835,-193.11039771002288
EX_fe2_e,0.0,2.0
PUNP5,0.14409907567163815,-15.019049906612054
PUNP6,0.0,-483.34087030787305
PUNP7,0.0,-555.3975517571398
RNDR1,0.0,9839.745950007671
RNDR3,0.0,9810.912557963822
RNDR4,0.0,9954.816870018367
TMDS,0.015501901154571347,-1682.6903278083482
TMDK1,0.0,3491.0775382826055
PPCDC,0.0003993075509507449,-29331.044498583316
FTHFD,0.2639719134004072,-2.0
EX_glc__D_e,0.0,1027.0585073147436
EDD,7.478462293875054e-12,-2.0
DHQTi,0.22579183161847746,-74.18222871794546
PUNP1,0.0,633.9760821374539
PUNP2,0.0,-483.34087030787487
PUNP3,0.0,-334.1718304669139
LYSAM,0.0,-99.97194636342192
DHAD1,0.5180138655820182,-298.2171080957796
IPPMIa,0.0,8554.318452284268
EX_alltn_e,0.0,2379.154953200433
G3PD7,0.0,472.3113340702195
NADH9,0.0,1.4245840341372764
NADH10,0.0,1.4245840341081726
MDH,0.0,15.925604024355403
FUM,0.6177963199868924,-24.646262468114855
PYDXNK,0.0,2268.065977664627
PYAM5PO,0.0,16945.238564181578
OHPBAT,0.0,-5660.607130083765
EX_dgsn_e,0.0,23752.78571996864
EX_arab__L_e,-0.0,-2.0
EX_fru_e,0.0,1184.2443049987623
EX_gal_e,0.0,580.9481112627745
EX_xyl__D_e,0.0,10253.39436768581
EX_duri_e,0.0,5523.53078999303
EX_for_e,0.0,1237.5333141037881
EX_gly_e,0.0,1677.4457495563108
EX_h2_e,0.0,671.0775531449647
EX_lys__L_e,0.0,13139.773081773887
EX_ser__L_e,0.0,2811.64178766998
EX_thm_e,0.0,454644.3285865467
EX_trp__L_e,0.0,41101.10718380655
GLUTRR,0.0021138417534017654,-50.657311118127836
GLCS1,0.0,-20.26476321647897
GLCP,0.0,1207.9436023080239
EX_din_e,0.0,20024.14167771309
EX_fmn_e,0.0,1515534.0688338447
EX_gthox_e,0.0,98569.27443228933
HEMEOS,0.0,-1.9999999999708962
ADMDC,0.0,-702.994509635937
AGMT,0.0,4337.521459545584
ARGDC,0.0,53223.24911748807
ARGSS,0.1752403250903069,-2.0
AGPR,0.0,2.0
SPMS,0.0,-979.1498927621651
G1SAT,0.0021138417534017654,-18687.446013702
KDOCT2,0.02305319795638159,-200.20041038114869
OAADC,0.0,1733.646512808169
MNNH,0.0,1706.2180480274433
ALTRH,0.0,-2.0
GUI1,0.0,-85.5500065371532
PGAMT,0.0,9718.241770595927
UAGDP,0.055978890021139587,-122.68400470436973
UAGCVT,0.016462846032379,-1511.0769588290404
GLUR,0.0,70.9031547653895
UAG2E,0.0,-2930.4306349296567
EX_acald_e,0.0,341.42573892471734
EX_melib_e,0.0,1686.8629598127561
MACPD,0.0,-2.0
DMQMT,0.0,-1.999999999996362
ICHORS_copy1,0.0,2411.8298679897757
EX_sucr_e,-0.0,-2.0
EX_tre_e,0.0,2009.0765185560922
EX_zn2_e,0.0,2.0
HACD5,0.2108391264575729,-7.868812263535801
DNMPPA,0.00039634532876287043,-2.0
HPPK2,0.00039634532876287043,-5.800777211494278
PTPATi,0.0003993075509507449,-1074.6698897904134
HEX7,0.0,578.8982486832377
DXPRIi,0.0014153497614565137,-7.250180097966222
OPHBDC,0.00013211510958761034,-2.0
OHPHM,0.0,-2.0
GHMT2r,0.6607589094914713,-156.27743239663835
DHORD2,0.1959776577400608,-88.97752689148263
ADK4,0.0,8896.262295024448
INSK,0.0,628.7834421956613
ABTA,0.0,-239.8959775379285
SSALx,0.0,-205.66566433699296
ASPT,0.0,325.7465128865034
SERD_L,0.0,2376.563925446463
THRD,0.0,-29.23743560805451
HEX4,0.0,573.5803126702714
KARA1,0.0,28888.251361303162
KARA2,0.17212229001515178,-8959.88025784048
ACCOAC,0.19733494794663126,-3078.6450370376406
NADK,0.00026482266361282925,-1385.206075018461
ICHORS_copy2,0.0,2932.683349832529
SUCBZS,0.0,-43.60654584391159
DHBD,0.0,1910.0239066356683
ICHORT,0.0,7198.935684587026
RBK_L1,0.0,168.12912603302877
RBP4E,0.0,-151.2435293969669
NTD2,0.0,636.0555913017901
NTD4,0.0,637.7941236576835
NTD5,0.0,-28.399714055219192
NTD6,0.0,2213.441416922061
LGTHL,0.0,-6.021800803431688
PYDXPP,0.0,2961.5767794389776
PDXPP,0.0,-611.4856204554826
HACD6,0.08912023186118852,-7.868812263535801
ECOAH1,0.2108391264575729,-10.709704029548448
ECOAH2,0.2108391264575729,-9.280215402395697
ECOAH3,0.2108391264575729,-9.280215402395697
UGLT,0.0,-30.221519974475086
DXPS,0.0016795799806317343,-2428.0770745116197
CDPMEK,0.0014153497614565137,-2.0
MECDPS,0.0014153497614565137,-2283.812656652748
DDGLK,0.0,-139.6505630073337
XYLI2,0.0,437.2831128436628
PMANM,0.0,643.0384096251355
ICL,0.0,-93.46383342334263
GLYCL,0.03224763940590314,-258.02250203767323
CMPN,0.0,-2.000000000001819
HCYSMT,0.0,49603.3531735089
UDPG4E,0.0,82.83196247139252
LACZ,0.0,-74.42899022116035
TRE6PH,0.0,68.12197784619076
XYLI1,0.0,10486.471785992428
PPC,1.7535034202237152,-570.359355542307
ALDD4,0.0,-2.0
G3PT,0.0,612.9606430830064
CINNDO,0.0,-2.0
DHPPD,0.0,-1.9999999999999432
DHCIND,0.0,-2.0
CITL,0.0,1640.6014072745975
GOFUCR,0.0,-10124.386206764784
PYDXK,0.0,-921.9130465143808
GTPCII2,0.0002642302191752708,-58.94697348609952
URIC,0.0,-2.0
SADT2,0.14661933430924193,-6377.151354565423
LCARS,0.0,2.0
ALCD19,0.0,2173.5804679190724
RMPA,0.0,-763.0993733245481
SBTPD,0.0,-2.0
PFK_2,0.0,398.61183147931297
GLTPD,0.0,2.0
TGBPA,0.0,-1110.2519283879892
MANAO,0.0,2.0
TAGURr,0.0,-2.0
PGLYCP,0.0,-68.93163822530141
GLXCL,0.0,4849.493276960503
TARTD,0.0,-2.0
GLCRAL,0.0,504.0028067965451
KAS14,0.0,11835.719974453206
EDTXS1,0.0,-30.387528652034234
EDTXS2,0.0,-1.9999999999954525
EDTXS3,0.0,-2.0
EDTXS4,0.0,-2.0
EX_tmao_e,0.0,20.504487246097085
NNDPR,0.001349588428881443,-19.168375880302165
HACD4,0.2108391264575729,-7.868812263594009
HACD7,0.08912023186118857,-7.8688122635066975
AACPS1,0.0,579765.818188053
SDPDS,0.21976667168795727,-50.24354695866441
DMSOR1,0.0,-2.0
DKGLCNR2y,0.0,167.3321503004347
2DGULRy,0.0,0.061985279455257114
RZ5PP,0.0,-2.0
NTD9,0.0,595.5917971487307
NTD10,0.0,3329.838772114792
ADPT,0.0,134.77579030823836
ADK1,0.0,10.044648981296007
OCTDPS,0.00013211510958761034,-11043.272720209672
EX_26dap__M_e,0.0,11634.463945219642
EX_acnam_e,0.0,2595.0065218872546
EX_amp_e,0.0,29742.378774103738
EX_dha_e,0.0,452.2375069477236
EX_fuc__L_e,0.0,778457.8477193542
EX_glyald_e,-0.0,-2.0
AACPS2,0.0,587733.863520682
AACPS3,0.0,568388.7187834108
AACPS4,0.08912023186118857,-2.0
EX_rmn_e,-0.0,-2.0
EX_ttdca_e,0.0,14741.381622223333
AMANK,0.0,-78.7289550218502
EX_glyclt_e,0.0,2333.518634145645
EX_g6p_e,0.0,1706.422471675416
EX_2ddglcn_e,0.0,576.6996402317006
EX_galct__D_e,-0.0,-2.0
EX_idon__L_e,0.0,584.3879203857009
EX_indole_e,0.0,38727.87214749827
EX_3hcinnm_e,-0.0,-2.0
EX_acmana_e,0.0,4215.194097843074
EX_galur_e,-0.0,-2.0
EX_but_e,0.0,4144.908654653753
EX_cbl1_e,-0.0,-2.0
ACNML,0.0,-1378.240484831419
CAT,0.0,949.0144550262364
SERASr,0.0,2.0
DMSOR2,0.0,-2.00000000000162
ACMAMUT,0.0,-2.0
DDGALK,0.0,270.3888851817421
AB6PGH,0.0,-222.16405555368885
AMALT1,0.0,-65.63276272033772
MLTP2,0.0,-267.93337928749065
PACCOAL,0.0,1437.0427271410488
GP4GH,0.0,-2.0
ACGAMT,0.0,-2.0
AADDGT,0.0,-2.0
EX_gbbtn_e,-0.0,-2.0
EX_tma_e,-0.0,-2.0
GMHEPK,0.0,80855.44790954565
EX_malttr_e,0.0,2688.562573569388
TRE6PS,0.0,-29.607223324790084
UDCPDP,0.016462846032379,-2.0
TREH,0.0,894.8764523394224
CYTK1,0.10723422054119375,-19.183316702034062
CYTK2,0.0,-52.92274557992823
GK1,0.14409907567163815,-16.98502626120353
HACD1,0.2108391264575729,-5.350084612378851
HACD2,0.2108391264575729,-7.868812263535801
EX_hdcea_e,0.0,12922.007533685766
ACACCT,0.0,-22.84731270003249
BUTCT,0.0,2621.0871397848614
2DGULRx,0.0,-2.0
G1PTT,0.0,-2840.5161390504963
TDPGDH,0.0,-46.093058472295525
UDPGALM,0.0,-330.2220415200045
TDPDRE,0.0,-18.147530114261826
TDPDRR,0.0,-108.64137064539682
G3PD6,0.0,4.1768448012262525
ALLTN,0.0,-31.608096261166565
UAPGR,0.016462846032379,-134.7388083392143
NDPK7,0.0,-15.416696021926327
AOBUTDs,0.0,-2.0
GLYAT,0.0,45471.527537087924
ADNUC,0.0,1795.3367148347525
GMHEPPA,0.0,-2.0
S7PI,0.0,-772.6817892848348
TRPS3,0.0,-649.7110917243139
CRNBTCT,0.0,-1.999999999989484
CRNCBCT,0.0,2.0
CRNCDH,0.0,-2.0
FADRx,1.143793374365769,-35.9570254542632
GTPDPK,0.0,-753.8465880976928
NADN,0.0,19237.442919618723
NDPK2,0.25195654776120036,-15.416696021926327
NDPK3,0.10723422054119375,-15.416696021926327
NDPK4,0.0,30.148535209300768
FCLT,0.00013211510958761034,-12467.706917070842
HBZOPT,0.00013211510958761034,-2.0
PNTK,0.0003993075509507449,-277.1710393234098
DPCOAK,0.0003993075509507449,-337.5278214466234
HETZK,0.0,-2.0
KDOPS,0.02305319795638159,-844.1141115335329
KDOPP,0.02305319795638159,-14229.195888877715
AST,0.0,-2.0
SGDS,0.0,-2.0
CYNTAH,0.0,-2.0
GSPMDA,0.0,12967.365714403033
GSPMDS,0.0,-4141.128565731684
GUAD,0.0,3877.5532301521325
TMAOR1,0.0,-2.0
TMAOR2,0.0,-2.000000000011795
DGK1,0.0,57.165816577648314
DTMPK,0.015501901154571347,-316.5363632882327
NDPK1,1.4697598586068197,-15.416696021926327
TRDR,0.0,1337.442789742101
PGMT,0.0,-39.860767349690946
FRUK,0.0,-2.0
RHCCE,0.0002654151080504459,-10249.628288187785
KG6PDC,0.0,-56.417696246803416
X5PL3E,0.0,-2.0
DOGULNR,0.0,-2.0
BETALDHx,0.0,-276.63888873556755
BETALDHy,0.0,-278.700874015024
MLTG3,0.0,-49.46687552481899
DKGLCNR1,0.0,0.061985279455257114
NADTRHD,0.0,286.3857722640143
FMNRx2,0.0,51.670479256102524
ACPS1,0.0,-5539.029666838222
EX_nmn_e,0.0,21117.84126357076
EX_urea_e,-0.0,-2.0
GMPS2,0.0,3304.3640247879266
AMPN,0.0,2479.3426486911762
GSNK,0.0,-2.0
EX_f6p_e,0.0,1689.2559240494006
ADCS,0.00039634532876287043,-15184.824510938193
ADCL,0.00039634532876287043,-2.0
DHAPT,0.0,14681.818784147928
EX_lac__D_e,0.0,827.6168909988758
UMPK,0.2239671027506306,-17.708240665693666
DDPGALA,0.0,500.418417326317
DURIK1,0.0,-1043.48810224123
UPPRT,0.0,3444.4052004023742
CTPS2,0.09510214334776299,-5407.610757478067
NTD1,0.0,2682.9562312079506
NTD7,0.0,1498.7693070632315
PAPPT3,0.016462846032379,-22.524371423685807
UAGPT3,0.016462846032379,-1808.2155544912384
EX_ttdcea_e,0.0,10686.365121836978
F6PA,0.0,-2.0
AGMHE,0.0,-2.0
GMHEPAT,0.0,-1.999999999996362
EX_h2s_e,-0.0,-2.0
EX_gthrd_e,0.0,49089.00753856015
IDOND,0.0,-2.0
IDOND2,0.0,0.061985279455257114
GLYCLTDx,8.23493443413182,-2.0309926397269464
HPYRRy,0.0,32.555787543111364
ACODA,0.1752403250903069,-19.739036200069677
ADA,0.0,9180.881355646234
DADA,0.0,9125.378122306696
ADD,0.0,9135.7978292258
ADSS,0.17732098995518808,-4734.3715783161915
AGDC,0.0,-74.64603793853621
ASNN,0.0,8896.470492061453
ASNS2,0.14281169390870588,-3807.632196121674
ASPCT,0.1959776577400608,-232.34362007637947
DMPPS,0.00016469955365630405,-2768.9403133337537
MCOATA,0.19733376305775602,-25.239910992851947
IPDPS,0.0012506502078002096,-2768.9403133337537
DAPE,0.21976667168795727,-102.90377135621293
DHDPRy,0.21976667168795727,-2.0
HSK,0.32241774205978,-516.9741157383869
SDPTA,0.0,1041.6587524761435
THRS,0.32241774205978,-16.457753191348274
HSST,0.09118371583739326,-430.85393087669127
PPNDH,0.10975921873429881,-25.593802038727517
DDPA,0.22579183161847746,-221.99221430584748
NMNDA,0.0,15825.16631125559
NNAM,0.0,-247.9779950916395
P5CD,0.0,5051.183087549959
